 2963.50571543   1.00000038  0.00008415 
 2963.52614695   1.00003940  0.00008415 
 2963.54657858   1.00001334  0.00008415 
 2963.56701000   0.99988305  0.00008415 
 2963.58744162   0.99986555  0.00008415 
 2963.60787314   1.00016463  0.00008415 
 2963.62830456   1.00006943  0.00008415 
 2963.64873618   1.00007261  0.00008415 
 2963.66916770   0.99991739  0.00008415 
 2963.68959923   0.99985182  0.00008415 
 2963.71003075   1.00013647  0.00008415 
 2963.73046227   0.99999218  0.00008415 
 2963.75089369   0.99974743  0.00008415 
 2963.77132531   0.99919711  0.00008415 
 2963.79175683   0.99944199  0.00008415 
 2963.81218836   0.99996682  0.00008415 
 2963.83261988   0.99973883  0.00008415 
 2963.85305140   0.99935886  0.00008415 
 2963.87348302   0.99939728  0.00008415 
 2963.89391444   0.99956910  0.00008415 
 2963.91434597   0.99976090  0.00008415 
 2963.93477759   0.99983302  0.00008415 
 2963.95520901   0.99976484  0.00008415 
 2963.97564054   0.99990764  0.00008415 
 2963.99607216   1.00001991  0.00008415 
 2964.01650358   0.99996438  0.00008415 
 2964.03693520   0.99993337  0.00008415 
 2964.05736673   0.99995347  0.00008415 
 2964.07779815   0.99995728  0.00008415 
 2964.09822977   1.00000879  0.00008415 
 2964.11866130   0.99996253  0.00008415 
 2964.13909272   1.00002882  0.00008415 
 2964.15952434   1.00000925  0.00008415 
 2964.17995587   0.99989128  0.00008415 
 2964.22081891   0.99997197  0.00008415 
 2964.24125044   1.00003037  0.00008415 
 2964.26168196   1.00000421  0.00008415 
 2964.28211348   1.00007096  0.00008415 
 2964.30254501   1.00002495  0.00008415 
 2964.32297653   0.99995413  0.00008415 
